number,x,y,z,qx,qy,qz,qw,attributes
207,81.2643203735,-99.5657653809,-0.125179648399,0.0204909443227,-0.0113560937248,-0.0212232478983,0.999500242163,
208,82.3226547241,-99.6411972046,-0.122209370136,0.0221918510095,-0.0111299758165,-0.0338090219683,0.999119910431,
209,83.380607605,-99.700592041,-0.103616386652,0.0225580923313,-0.0119144882558,-0.00853062669423,0.999638137452,
210,84.4326858521,-99.7058944702,-0.11326661706,0.0242068435507,-0.0142050605244,0.0229065842125,0.999343551228,
211,85.5017776489,-99.6550216675,-0.121357999742,0.0230249627723,-0.0118157650261,0.02957874029,0.999227369976,
212,86.593421936,-99.6081085205,-0.107673473656,0.0239969863809,-0.0112584896112,0.0142532824908,0.9995470149,
213,87.6703033447,-99.6112060547,-0.104065030813,0.0243401491446,-0.00816259609173,-0.0215016034176,0.99943914783,
214,88.7311706543,-99.7066650391,-0.112610541284,0.0231060702994,-0.00874711205148,-0.0602562421283,0.997877138144,
215,89.7943496704,-99.8767089844,-0.104403540492,0.0231027549465,-0.00904689480313,-0.0838137063045,0.9961725147,
216,90.8782653809,-100.020698547,-0.110540777445,0.0216294902485,-0.0106823116405,-0.0382260541807,0.99897788872,
217,91.9485702515,-100.108695984,-0.074038900435,0.0231027846051,-0.0101134308885,-0.0118438471993,0.999611776212,
218,93.0253601074,-100.181495667,-0.0929405912757,0.0214543527333,-0.0111664232701,-0.033376277299,0.999150161814,
219,94.0795135498,-100.290939331,-0.0942978262901,0.0244098056495,-0.00929807796535,-0.0464318675854,0.998579886042,
220,95.1538391113,-100.36428833,-0.0967065095901,0.023612151103,-0.00860302853837,-0.00935363608273,0.999640417206,
221,96.2288742065,-100.438690186,-0.0940799936652,0.0250480920456,-0.00925865550309,-0.0273934039608,0.999267967966,
222,97.2862625122,-100.531051636,-0.116232968867,0.0229849848953,-0.00980251135942,-0.0445943215327,0.998692619242,
223,98.3515472412,-100.663200378,-0.0717093199492,0.0233624662935,-0.0082998237475,-0.0648265333647,0.997588506683,
224,99.4122238159,-100.856002808,-0.107205376029,0.0198078907008,-0.0102304432682,-0.0836253333631,0.996247855263,
225,100.432914734,-101.017059326,-0.12505197525,0.0181917403397,-0.00927105129077,-0.0710345130938,0.997264862582,
226,101.483657837,-101.163253784,-0.0959081351757,0.0210395554777,-0.00734155142894,-0.046068077182,0.998689727089,
227,102.579833984,-101.243095398,-0.0622887350619,0.0218754746732,-0.0131047005382,-0.00174919039431,0.99967328201,
228,103.61277771,-101.260444641,-0.074406594038,0.021757501895,-0.0134035286189,0.0147499240057,0.999564603352,
229,104.777198792,-101.245506287,-0.0392572395504,0.0226894225129,-0.0143295402582,0.0203119981668,0.999433478083,
230,105.821563721,-101.215843201,-0.0605068914592,0.0214651417037,-0.0134353887395,0.015743407803,0.999555342706,
231,106.886375427,-101.235458374,-0.00848965346813,0.0243699629793,-0.013729906633,-0.0395510213391,0.998825966462,
232,107.898284912,-101.316833496,-0.0112541113049,0.0237640461922,-0.0112887793679,-0.0135858610987,0.999561532847,
233,108.9322052,-101.383300781,-0.0210010726005,0.0216443168978,-0.00962255675385,-0.0354521807178,0.999090622932,
234,109.990020752,-101.478935242,-0.0097319604829,0.0234437995849,-0.0102740418282,-0.0299000775185,0.999225108617,
235,111.062782288,-101.554878235,-0.00997534766793,0.0235038472222,-0.0104617271704,-0.0221297629139,0.999424031642,
236,112.14957428,-101.603889465,0.00752236926928,0.0235888941943,-0.0120191270901,-0.0162523875396,0.999517365809,
237,113.22618866,-101.653114319,0.0195114463568,0.0210219026408,-0.01253588991,-0.012642270619,0.999620480016,
238,114.303916931,-101.684616089,0.0282629076391,0.0220247090908,-0.00993354702475,-0.00663866674276,0.999686033181,
239,115.37146759,-101.706718445,0.0278054829687,0.0228052591663,-0.0101360106619,-0.00370790518982,0.999681665772,
240,116.555679321,-101.726524353,0.0383194535971,0.0241698771987,-0.0106242814872,-0.0209012849088,0.999432878171,
241,117.623428345,-101.803825378,0.0373726114631,0.0237355083473,-0.00835894350749,-0.0422768347652,0.998788978188,
242,118.707931519,-101.935173035,0.0560245215893,0.0212859672282,-0.010690407708,-0.0419927025768,0.998833938006,
243,119.881248474,-102.020225525,0.0568563863635,0.0213931487505,-0.00697054157943,-0.0485111106788,0.998569184823,
244,120.962844849,-102.084358215,0.0625244304538,0.0234389897288,-0.0105678919711,-0.00787831041348,0.999638367433,
245,122.04384613,-102.104988098,0.064911134541,0.0256125996391,-0.0127665257641,-0.0233027785779,0.999318763494,
246,123.113021851,-102.18724823,0.0500183999538,0.0263741422878,-0.00858521980464,-0.0470831566224,0.998505821206,
247,124.110321045,-102.340423584,0.0722574591637,0.0258305496904,-0.0124088006062,-0.0520497863375,0.998233251356,
248,125.175933838,-102.435783386,0.0736636146903,0.0241854882605,-0.0130674117089,-0.0324981410091,0.999093677159,
249,126.346992493,-102.49861145,0.11032961309,0.0290462636794,-0.0147582605118,-0.0193802430721,0.999281198908,
250,127.406387329,-102.562614441,0.114239297807,0.0269349200759,-0.0110221505733,-0.0151845957987,0.999461079946,
251,128.477142334,-102.607055664,0.129167661071,0.0257074231876,-0.0115076401327,-0.00998461892113,0.999553405275,
252,129.566757202,-102.635818481,0.128946468234,0.0272721727913,-0.0120880565913,-0.0176660973398,0.999398827538,
253,130.590911865,-102.713829041,0.125803127885,0.0260265982611,-0.0120703532011,-0.0498747740132,0.99834334258,
254,131.631958008,-102.860443115,0.145680934191,0.0250227517023,-0.0108887672774,-0.0568618274674,0.998009032635,
255,132.669006348,-102.947113037,0.151409357786,0.0257504473704,-0.0118871646508,-0.00693627108741,0.999573658076,
256,133.685684204,-102.944007874,0.146377786994,0.0253236290411,-0.0137267346939,0.0159575847663,0.99945767597,
257,134.80178833,-102.954574585,0.193841949105,0.0261140637192,-0.00860319744662,-0.0143885477812,0.999518389207,
258,135.969467163,-103.048110962,0.172416687012,0.0288604514291,-0.0128814696263,-0.0488367657052,0.998306622436,
259,136.998077393,-103.114746094,0.17346458137,0.0281488486519,-0.0141216978184,-0.00171098172397,0.999502522514,
260,138.030471802,-103.145530701,0.201947018504,0.0274463404248,-0.0136212779141,-0.00546948398116,0.999515504597,
261,139.029571533,-103.212760925,0.206872403622,0.0280352667193,-0.0139808266103,-0.0330958955297,0.998961071317,
262,140.129104614,-103.328033447,0.240149989724,0.0302428307263,-0.00967982335734,-0.0460042164244,0.998436419749,
263,141.1824646,-103.454620361,0.221387207508,0.0295377057378,-0.00922914960374,-0.0539171236229,0.998065774645,
264,142.369522095,-103.652030945,0.254582941532,0.0264119375096,-0.00884417861083,-0.072145678655,0.997005110876,
265,143.452758789,-103.841537476,0.278832018375,0.026785179962,-0.012203135897,-0.0718366314659,0.996982013874,
266,144.519454956,-103.990974426,0.280093342066,0.0218523027179,-0.0123007735115,-0.0434465804801,0.998740988686,
267,145.60093689,-104.090377808,0.269442826509,0.0248493202732,-0.0105932009768,-0.0195696053319,0.999443508119,
268,146.793365479,-104.161315918,0.290058493614,0.0211639562823,-0.0129236776986,-0.0181743014645,0.9995272684,
269,147.861831665,-104.251274109,0.318135678768,0.0219882794678,-0.013004060119,-0.0387853942855,0.998920969435,
270,149.016967773,-104.352737427,0.338974237442,0.0168231568198,-0.0174132677855,-0.0246788115179,0.999402179186,
271,150.088394165,-104.401550293,0.342077344656,0.0122857932174,-0.0162470450204,9.68028739101E-05,0.999792520197,
272,151.156173706,-104.430038452,0.357810169458,0.013450442935,-0.0240557646878,0.00126920852862,0.999619324983,
273,152.332977295,-104.47253418,0.362991183996,0.0306405549847,0.00107490306337,-0.0179623424859,0.999368478203,
274,153.411605835,-104.558433533,0.371696263552,0.0267655685187,-0.0097668691876,-0.0445374050198,0.998601337953,
275,154.567550659,-104.699310303,0.386524200439,0.0216090971986,-0.0189682939158,-0.057088336682,0.997954995257,
276,155.712371826,-104.841201782,0.395784944296,0.0232683530188,-0.0137331052867,-0.0496501564277,0.998401145599,
277,156.802764893,-104.954284668,0.405916452408,0.0250926617028,-0.0130488303486,-0.0407745570454,0.998768002017,
278,157.858596802,-105.053375244,0.403974413872,0.0215939882958,-0.0154058030764,-0.0349489912175,0.999037000773,
279,158.954345703,-105.141654968,0.408103644848,0.0249910263352,-0.0138517588068,-0.0231946680221,0.999322562918,
280,159.95892334,-105.227218628,0.385273396969,0.0243188938572,-0.00786018309645,-0.0179968073789,0.999511342531,
281,161.114685059,-105.292358398,0.41869777441,0.0178051033821,-0.0156311721318,-0.0120368177695,0.999646817516,
282,162.113815308,-105.323478699,0.450376659632,0.0156398568215,-0.0150853322522,-0.00819501567846,0.999730298304,
283,163.280441284,-105.350898743,0.428996264935,0.0190098651407,-0.00701965532448,-0.010922839155,0.999734985409,
284,164.381057739,-105.437667847,0.480749487877,0.0178093502869,-0.0153232759884,-0.0395632044886,0.99894082763,
285,165.398544312,-105.528060913,0.491482287645,0.0164208226275,-0.0140896489435,-0.0360729906152,0.999114897159,
286,166.467269897,-105.640174866,0.496535360813,0.0170370800808,-0.010568702477,-0.0391092994292,0.999033784778,
287,167.61831665,-105.723304749,0.486616879702,0.0184679275927,-0.0113716057385,-0.0195022252309,0.999574552219,
288,168.681427002,-105.763908386,0.518243789673,0.0134640915477,-0.0134877164378,-0.00679268580952,0.999795308633,
289,169.818695068,-105.802864075,0.549473822117,0.0159326681059,-0.0146807289287,-0.0182903070851,0.99959796466,
290,170.851303101,-105.876754761,0.559189558029,0.019463077642,-0.0124994478953,-0.0241742660185,0.999440121905,
291,172.03729248,-105.969474792,0.555325984955,0.0222383160997,-0.0151650278958,-0.0230936648689,0.99937088304,
292,173.156188965,-106.024909973,0.577013611794,0.0189365043996,-0.0135454857557,-0.0268141624138,0.999369265743,
293,174.164886475,-106.103500366,0.5879753232,0.0236457366366,-0.0132323026597,-0.0264982536976,0.999281555847,
294,175.174163818,-106.182266235,0.593072712421,0.0231626767548,-0.0107312657413,-0.0175831171119,0.999519466711,
295,176.234176636,-106.207992554,0.585697114468,0.0249060603175,-0.00999838506885,-0.00936686899861,0.999595909466,
296,177.300506592,-106.245452881,0.610446035862,0.0220473492157,-0.0128984450341,-0.0189158452936,0.999494740009,
297,178.313613892,-106.323486328,0.619594812393,0.0241394322136,-0.0121154439601,-0.0336797020706,0.999067656117,
298,179.359634399,-106.421150208,0.619318425655,0.0281314181294,-0.00923682323573,-0.0406765352108,0.998733560012,
299,180.428939819,-106.535202026,0.640002787113,0.0256508170051,-0.0143888496702,-0.05777901685,0.997896077657,
300,181.472061157,-106.687072754,0.623654603958,0.0219394534844,-0.00818380866305,-0.0589850679817,0.997984191965,
301,182.528259277,-106.835357666,0.65391522646,0.0218008644842,-0.0112813110366,-0.0555290149782,0.998155289935,
302,183.590042114,-106.965660095,0.657726466656,0.0189875627044,-0.0125957210859,-0.0223035424635,0.999491556876,
303,184.62387085,-106.979507446,0.661134421825,0.0221042004362,-0.0110754863942,0.018243114055,0.999527851895,
304,185.642501831,-106.947250366,0.681527197361,0.0257365386491,-0.0135563243343,0.0276633008913,0.999193974378,
305,186.663757324,-106.907218933,0.678521454334,0.025307141819,-0.0144629984404,0.010611266787,0.999518769842,
306,187.759552002,-106.930137634,0.679494738579,0.0245290290638,-0.0133374953754,-0.0209237626691,0.999391131693,
307,188.790283203,-107.01738739,0.686929404736,0.0252192298391,-0.0113830381693,-0.050665670567,0.998332312767,
308,189.82421875,-107.159759521,0.66808784008,0.024438582613,-0.0107230799478,-0.0648172742984,0.997540220838,
309,190.915710449,-107.277839661,0.684029400349,0.0236137485587,-0.0107417272962,-0.0277054340059,0.999279447952,
310,191.976699829,-107.317260742,0.693033695221,0.0191000610767,-0.0144242992634,-0.00887093019654,0.999674163843,
311,192.991210938,-107.367935181,0.714016854763,0.0215131623788,-0.0130393357703,-0.0297261355359,0.999241470533,
312,194.010726929,-107.422096252,0.698150575161,0.0230469997224,-0.0146170152834,-0.00757538589108,0.999598815624,
313,195.055679321,-107.431915283,0.679305016994,0.0258703652534,-0.0154676342709,-0.0127925830723,0.999463769383,
314,196.113327026,-107.493354797,0.689327120781,0.0272155090531,-0.0125880083701,0.00401843381989,0.999542250384,
315,197.185928345,-107.511985779,0.716747403145,0.0284819843172,-0.0213082827411,0.00326285737975,0.999361840085,
316,198.255020142,-107.554779053,0.742493510246,0.02788928726,-0.0106929436348,-0.0129880430574,0.999469438928,
317,199.317764282,-107.629394531,0.724541187286,0.0192018999593,-0.0112545595042,-0.0474562425404,0.998625318612,
318,200.403182983,-107.765144348,0.731661975384,0.0255144736156,-0.0136522236399,-0.0559423125141,0.998014572086,
319,201.47064209,-107.895019531,0.747951030731,0.0251682774618,-0.0153496658871,-0.0497424347219,0.998326918276,
320,202.477371216,-107.997573853,0.760303318501,0.0245994125792,-0.0134636679366,-0.0488004711904,0.998414799849,
321,203.532531738,-108.076248169,0.773506522179,0.0204578316378,-0.0154189178121,-0.0162574358642,0.999539608959,
322,204.572814941,-108.116241455,0.797037065029,0.0226295929067,-0.0170086049745,0.00100056083806,0.999598723368,
323,205.646057129,-108.124031067,0.790472209454,0.0234794141061,-0.0117484444854,0.0119828136445,0.999583464921,
324,206.697662354,-108.124237061,0.778185009956,0.0242794633733,-0.0115370778184,0.00800931438007,0.999606549787,
325,207.789581299,-108.106338501,0.810317575932,0.0233029978451,-0.0134983905486,0.0089507705604,0.999597242618,
326,208.812545776,-108.121208191,0.80176204443,0.0256395221692,-0.0162249338357,-0.00455667922232,0.999529190719,
327,209.843704224,-108.144432068,0.831622123718,0.0284551037007,-0.0117934755504,-0.0113777875055,0.999460738078,
328,210.888412476,-108.23260498,0.801936507225,0.0294919188141,-0.0106468749674,-0.0314983533123,0.999011874062,
329,211.939437866,-108.323249817,0.825135350227,0.0297662191937,-0.0122373457569,-0.0348615986187,0.998873810101,
330,212.937240601,-108.408714294,0.830571472645,0.0273390112368,-0.00996771847052,-0.0339652107441,0.998999293049,
331,214.035186768,-108.486160278,0.845488548279,0.0267071122786,-0.0147486198646,-0.0356713316396,0.998897774782,
332,215.111862183,-108.575271606,0.857830941677,0.0294122920047,-0.010991304979,-0.0369440553765,0.998823930964,
333,216.121902466,-108.665756226,0.87228178978,0.0295076632749,-0.011321091926,-0.0371455518884,0.998809961234,
334,217.122787476,-108.748908997,0.927949488163,0.0281567401337,-0.0151416449501,-0.0365592739873,0.998819977803,
335,218.158004761,-108.865158081,0.888950943947,0.0286099390314,-0.0111969059491,-0.0364954171695,0.998861444451,
336,219.165176392,-108.951942444,0.927640676498,0.0292641807128,-0.0107405154353,-0.0308380184802,0.999038170278,
337,220.239074707,-109.006965637,0.934858620167,0.0279554208071,-0.0112351081559,0.0100803346555,0.999495199411,
338,221.298492432,-108.953918457,0.961487531662,0.0260191526233,-0.0118124264014,0.0473552639442,0.998469303112,
339,222.37689209,-108.899711609,0.995025992393,0.0263140557541,-0.0124071945526,-0.00904199806529,0.999535829405,
340,223.396102905,-108.97882843,0.977518856525,0.0279708994369,-0.0115451496682,0.000906195015388,0.999541653516,
341,224.441650391,-108.939361572,0.994348585606,0.026556659491,-0.0149168537555,-0.0147831189468,0.999426681005,
342,225.438720703,-109.070648193,0.999906241894,0.0271257402628,-0.0137638650558,-0.0542901243559,0.998061787983,
343,226.439620972,-109.092445374,1.00857675076,0.0312248185605,-0.0152436072233,-0.00486310856798,0.999384307121,
344,227.506378174,-109.159545898,1.03488075733,0.0308555875394,-0.0125706932646,-0.0190908748075,0.999262452456,
345,228.595169067,-109.207626343,1.00886309147,0.0293187842217,-0.0103099698524,-0.015596791591,0.999395243888,
346,229.687088013,-109.25945282,1.04155600071,0.0259198956743,-0.0108115137255,-0.0116535477405,0.999537625607,
347,230.716064453,-109.306991577,1.02726697922,0.0260148895344,-0.00718882897303,-0.0157205127026,0.999512086841,
348,231.793609619,-109.353302002,1.01116836071,0.0276117412586,-0.0106590704449,-0.0112434453195,0.999498654776,
349,232.856994629,-109.370834351,1.05595541,0.0295714020094,-0.0126441777823,-0.00526231685611,0.999468841422,
350,233.951278687,-109.42515564,1.05552721024,0.0294009994647,-0.0113906530397,-0.0224295056003,0.999251095337,
351,235.060089111,-109.516456604,1.04190409184,0.0264549343936,-0.0126108111637,-0.0298458266011,0.999124782258,
352,236.082092285,-109.562408447,1.06010222435,0.0275701965445,-0.0149612231431,-0.0474688922149,0.99838006307,
353,237.07699585,-109.747161865,1.08289563656,0.0252825149241,-0.0128455554351,-0.0617835875271,0.997686611345,
354,238.113327026,-109.832969666,1.07801616192,0.0282127845535,-0.0106908646754,-0.0577729025161,0.997873757514,
355,239.201721191,-109.999664307,1.07662045956,0.027864873282,-0.0115107609409,-0.0136029856128,0.999452855317,
356,240.245925903,-110.012443542,1.07400763035,0.0295270732899,-0.00859223246764,-0.0206847289585,0.99931299775,
357,241.322509766,-110.063713074,1.09733271599,0.0311629321433,-0.0125502917075,-0.00128830525001,0.999434691267,
358,242.512680054,-110.114738464,1.06836807728,0.0285833405606,-0.00849131345278,-0.0104188733723,0.999501044179,
359,243.59236145,-110.170036316,1.07942008972,0.0299217012193,-0.00773532779609,-0.0148098224597,0.999412590304,
360,244.684570312,-110.194313049,1.07112443447,0.0282009785201,-0.0143256223957,-0.00469839482538,0.999488572441,
361,245.698562622,-110.204483032,1.13524448872,0.0273429749359,-0.0168444867103,-0.0321640178859,0.998966516427,
362,246.855010986,-110.291854858,1.14068508148,0.0298992790417,-0.0150298139727,-0.0241389588135,0.999148361592,
363,247.939300537,-110.373420715,1.12807357311,0.0307653296506,-0.00522604004707,-0.0225481238126,0.999258607723,
364,248.955734253,-110.446899414,1.13493227959,0.0281570598998,-0.0121533828529,-0.0345047589035,0.998933880132,
365,250.027648926,-110.551635742,1.14824521542,0.0283635258207,-0.0116015540527,-0.0457476933224,0.998482880626,
366,251.112869263,-110.640457153,1.14876186848,0.0301848562586,-0.0116557972749,-0.0258565103379,0.999141860656,
367,252.20401001,-110.695930481,1.16035246849,0.0333929877308,-0.0137032944909,0.00219443870359,0.999345942369,
368,253.312332153,-110.691223145,1.15367054939,0.0337321092333,-0.0108435127582,0.0199402513595,0.999173132852,
369,254.490280151,-110.72127533,1.15564715862,0.0323814777357,-0.00862959024283,-0.0194862867881,0.999248344857,
370,255.656677246,-110.784721375,1.18568873405,0.0344239340461,-0.00951947597808,-0.0181182117672,0.999197729553,
371,256.665405273,-110.80304718,1.19696629047,0.0358358159614,-0.0127398665263,0.00286974856441,0.999272362591,
372,257.761260986,-110.812767029,1.19990956783,0.0370348926797,-0.0104141609504,0.0106354564685,0.999203107002,
373,258.845001221,-110.819107056,1.20819282532,0.0344882201078,-0.0121356144243,-0.00149663262694,0.999330300565,
374,259.885894775,-110.817398071,1.21856069565,0.0320216069347,-0.013454452553,0.0360546832186,0.9987460409,
375,260.930633545,-110.677352905,1.23467600346,0.0300031445641,-0.0137677283036,0.120381118208,0.992178737604,
376,262.040435791,-110.309036255,1.29777169228,0.0284701618831,-0.0138738210846,0.184930928754,0.982241069474,
377,263.024169922,-109.88973999,1.28034007549,0.0253800702618,-0.0153682202957,0.238249881255,0.970750567304,
378,263.933929443,-109.354530334,1.34340429306,0.03070290444,-0.0193873660193,0.300090532642,0.953219352466,
379,264.800628662,-108.673210144,1.38016867638,0.0263481839388,-0.0179747737861,0.368318594127,0.929152352379,
380,265.54864502,-107.907951355,1.45184862614,0.0277402713884,-0.019469302639,0.430846041205,0.901788840237,
381,266.256561279,-107.073516846,1.48498260975,0.0250678982746,-0.0184528529854,0.428927446714,0.902802491217,
382,266.93359375,-106.238525391,1.4979531765,0.0272604847047,-0.0178723022324,0.442710310582,0.896071999167,
383,267.547729492,-105.362434387,1.55581474304,0.0228519158508,-0.0181126608935,0.497276759903,0.867101808047,
384,268.09564209,-104.325256348,1.61326694489,0.0277780988563,-0.0194069536166,0.531740839791,0.846228944597,
385,268.573760986,-103.437347412,1.65515577793,0.0256273997225,-0.0167187982811,0.52492690726,0.850597119794,
386,269.018676758,-102.50819397,1.70826053619,0.02311958611,-0.0188366045834,0.540308184743,0.840938602138,
387,269.49822998,-101.592704773,1.70436251163,0.0207801434015,-0.0179811922563,0.50772851865,0.861078750008,
388,269.964172363,-100.651145935,1.75588822365,0.0204287480334,-0.0178412317521,0.514646474853,0.856973373346,
389,270.487518311,-99.6876602173,1.80454862118,0.0193793269835,-0.0168225707376,0.492053382045,0.87018671101,
390,271.040924072,-98.7810287476,1.86117398739,0.0195635683091,-0.0175451445848,0.448742336323,0.893274733935,
391,271.718200684,-98.0230026245,1.87879002094,0.0188292688654,-0.0145375778724,0.476029867416,0.879107321544,
392,272.363677979,-97.0155944824,1.90232086182,0.0212534662556,-0.0169997295494,0.487969659751,0.872436192813,
393,272.875427246,-96.122505188,1.9366312027,0.0185422788799,-0.0192276574425,0.495731477588,0.868064964856,
394,273.456298828,-95.2588653564,1.98968660831,0.0160460388131,-0.017799129571,0.481802918471,0.875951861336,
395,274.048431396,-94.3493652344,2.02555942535,0.0166207179308,-0.0214251688434,0.493589620044,0.869272109791,
396,274.603271484,-93.415222168,2.06281876564,0.0150627137159,-0.0204485704986,0.5343597046,0.844875539189,
397,275.019073486,-92.4754562378,2.12574863434,0.0147132114138,-0.0218101411548,0.605159750074,0.795669225271,
398,275.198669434,-91.4571914673,2.15846943855,0.010514892849,-0.0256090913532,0.680344473783,0.732369448067,
399,275.205108643,-90.4463577271,2.20195674896,0.00789179008561,-0.029642853983,0.759288137446,0.65003118786,
400,274.810058594,-89.5104064941,2.21789288521,0.00797328715044,-0.0208912727944,0.832349752562,0.553799486116,
401,274.508422852,-88.5078201294,2.2390191555,0.00992983145548,-0.0201080243092,0.771010630141,0.636427273154,
402,274.458557129,-87.4973526001,2.27752184868,0.00964252754341,-0.0204028847055,0.681880834408,0.731115087812,
403,274.625671387,-86.4266357422,2.29105782509,0.0162565155738,-0.0237004764602,0.686243473236,0.726803899658,
404,274.741851807,-85.3341827393,2.34041762352,0.0143822430092,-0.0228897870298,0.656670758266,0.75369272517,
405,274.913970947,-84.2463607788,2.38030838966,0.0131566548184,-0.0262693712098,0.651242237294,0.758300976483,
406,275.024475098,-83.2298736572,2.40350270271,0.00592694666995,-0.0272541774463,0.691488384545,0.721848942061,
407,275.114624023,-82.1363983154,2.46570277214,0.00770892059452,-0.0291647816926,0.677083193687,0.735287927875,
408,275.231750488,-81.0411682129,2.49759984016,0.00886987585701,-0.0285803535351,0.663466439283,0.747607365293,
409,275.356201172,-80.022315979,2.53624391556,0.00683279612679,-0.0301773085719,0.68332977064,0.729453951598,
410,275.38659668,-78.9412689209,2.56789445877,0.00428692813103,-0.0348513462041,0.735486865856,0.676628462355,
411,275.370056152,-77.8512420654,2.58610439301,0.00734143683742,-0.0295468258024,0.700584654107,0.712919512161,
412,275.419219971,-76.846824646,2.66120123863,0.00957562859889,-0.0296241989614,0.696821035812,0.716569018464,
413,275.445220947,-75.7888031006,2.68098187447,0.00586676070451,-0.0291156099967,0.698916390461,0.714586412912,
